id,Gender,Age,Driving_License,Licence_Type,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Seniority,Target
13521,Male,25,1,M,47,No,< 1 Year,Yes,31863,26,99,0
13522,Female,48,1,A,28,No,> 2 Years,Yes,39915,26,15,1
13523,Female,23,1,A,11,Yes,< 1 Year,No,30861,152,297,0
13524,Female,47,1,B,48,Yes,1-2 Year,Yes,2630,15,81,0
13525,Male,43,1,C,28,No,> 2 Years,Yes,41201,124,73,1
13526,Female,27,1,M,8,Yes,< 1 Year,No,36738,152,18,0
13527,Female,23,1,A,29,No,< 1 Year,No,2630,160,270,1
13528,Female,25,1,B,41,Yes,< 1 Year,No,37507,152,145,0
13529,Male,39,0,,28,No,1-2 Year,Yes,26623,26,67,0
13530,Female,38,1,C,15,No,1-2 Year,Yes,32183,26,270,1
13531,Female,44,1,D,28,No,1-2 Year,No,46027,26,107,0
13532,Female,50,1,D,28,No,> 2 Years,Yes,44483,26,147,0
13533,Female,47,1,C,8,Yes,1-2 Year,No,34259,26,273,0
13534,Female,24,1,D,36,Yes,< 1 Year,No,27965,152,211,0
13535,Female,32,1,C,30,No,< 1 Year,Yes,32970,157,207,0
13536,Female,46,1,C,6,Yes,1-2 Year,No,2630,26,136,0
13537,Female,25,1,M,30,Yes,< 1 Year,No,19003,152,33,0
13538,Male,41,1,B,42,No,1-2 Year,Yes,29702,124,18,1
13539,Male,51,1,M,28,No,1-2 Year,Yes,43653,26,24,1
13540,Male,27,1,B,35,Yes,< 1 Year,No,32513,151,10,0
13541,Male,49,1,C,28,No,1-2 Year,Yes,33728,124,220,1
13542,Female,26,1,A,28,No,< 1 Year,Yes,50118,26,255,1
13543,Male,37,1,C,8,No,1-2 Year,Yes,47266,26,141,1
13544,Female,61,1,C,41,No,1-2 Year,Yes,30585,154,210,1
13545,Male,24,0,,3,No,< 1 Year,No,37883,160,19,1
13546,Male,45,1,M,28,Yes,1-2 Year,No,40003,124,83,0
13547,Male,59,1,C,3,Yes,1-2 Year,No,21292,124,158,0
13548,Male,48,1,D,46,No,1-2 Year,Yes,22897,26,50,1
13549,Male,51,1,D,36,Yes,1-2 Year,Yes,2630,30,195,0
13550,Male,41,1,C,36,No,1-2 Year,Yes,24767,26,284,0
13551,Female,21,1,M,25,Yes,< 1 Year,No,38607,160,145,0
13552,Female,30,1,D,41,No,< 1 Year,Yes,33169,152,36,1
13553,Female,46,1,D,30,No,1-2 Year,Yes,32517,26,100,1
13554,Female,49,1,D,3,Yes,1-2 Year,No,44922,26,83,0
13555,Female,35,1,C,41,No,1-2 Year,Yes,2630,157,191,1
13556,Male,58,1,C,50,No,1-2 Year,Yes,40634,17,281,0
13557,Male,25,1,B,35,No,< 1 Year,Yes,26564,124,37,1
13558,Female,23,1,B,8,No,< 1 Year,Yes,35200,153,282,0
13559,Female,20,1,M,22,No,< 1 Year,Yes,2630,160,145,0
13560,Male,68,1,B,43,Yes,1-2 Year,No,40928,124,18,0
13561,Male,80,0,,28,No,1-2 Year,Yes,40284,26,195,1
13562,Male,38,1,C,8,No,1-2 Year,Yes,2630,26,123,1
13563,Male,59,1,B,28,No,1-2 Year,No,2630,122,45,0
13564,Male,24,1,M,28,No,< 1 Year,Yes,84109,152,205,0
13565,Male,34,1,B,29,Yes,1-2 Year,No,23049,152,11,0
13566,Female,22,1,C,6,No,< 1 Year,Yes,24017,152,239,0
13567,Male,33,1,B,28,Yes,< 1 Year,No,45107,152,53,0
13568,Male,23,1,C,28,Yes,< 1 Year,No,87120,152,81,0
13569,Male,35,1,B,47,No,1-2 Year,Yes,35308,124,29,0
13570,Male,23,1,C,28,No,< 1 Year,Yes,49832,152,175,0
13571,Female,41,1,A,39,No,1-2 Year,Yes,2630,26,143,1
13572,Male,43,1,M,46,No,1-2 Year,No,25426,152,274,0
13573,Female,25,1,A,46,No,< 1 Year,No,2630,152,168,0
13574,Female,44,1,C,30,Yes,1-2 Year,No,29925,152,152,0
13575,Female,32,1,C,30,No,< 1 Year,No,22687,152,161,0
13576,Male,46,1,A,11,Yes,1-2 Year,No,27752,122,170,0
13577,Male,45,1,C,28,No,1-2 Year,Yes,38511,25,19,0
13578,Male,23,0,,13,Yes,< 1 Year,No,30183,152,256,0
13579,Male,45,1,M,3,No,1-2 Year,Yes,64703,26,282,0
13580,Female,45,1,D,28,No,1-2 Year,Yes,64923,26,36,1
13581,Male,36,1,B,50,No,1-2 Year,Yes,42634,124,252,0
13582,Male,69,1,D,33,No,> 2 Years,Yes,59071,26,282,0
13583,Female,23,1,M,46,Yes,< 1 Year,No,25379,152,34,0
13584,Female,25,1,B,6,Yes,< 1 Year,No,26884,152,78,0
13585,Male,24,1,M,36,No,< 1 Year,No,30363,152,123,1
13586,Male,38,1,M,41,No,1-2 Year,Yes,22703,124,178,1
13587,Male,21,0,,15,No,< 1 Year,Yes,39221,152,281,0
13588,Female,56,1,A,28,No,1-2 Year,Yes,34965,26,166,0
13589,Male,51,1,C,20,Yes,1-2 Year,No,2630,124,77,0
13590,Male,20,0,,36,No,< 1 Year,Yes,27499,160,146,0
13591,Male,27,1,A,35,Yes,< 1 Year,No,37355,152,135,0
13592,Female,23,1,B,11,Yes,< 1 Year,No,38144,152,42,0
13593,Male,25,1,B,14,No,< 1 Year,Yes,30944,152,197,0
13594,Male,22,1,D,29,Yes,< 1 Year,No,37529,152,97,0
13595,Female,26,1,B,3,No,< 1 Year,Yes,2630,152,201,1
13596,Male,40,1,D,15,No,1-2 Year,Yes,36757,124,55,1
13597,Male,34,1,M,29,Yes,1-2 Year,No,2630,157,133,0
13598,Female,25,1,A,15,No,< 1 Year,No,33900,152,178,0
13599,Male,42,0,,37,Yes,1-2 Year,No,32761,26,24,0
13600,Male,60,1,D,15,Yes,1-2 Year,No,37914,14,205,0
13601,Male,57,1,B,28,Yes,1-2 Year,No,51386,152,33,0
13602,Female,63,1,A,52,No,1-2 Year,Yes,22181,124,53,0
13603,Male,26,1,C,33,No,< 1 Year,Yes,45466,152,130,1
13604,Female,69,1,A,28,No,> 2 Years,Yes,36101,122,27,0
13605,Male,59,1,B,46,Yes,1-2 Year,No,2630,119,224,0
13606,Male,52,1,M,28,No,> 2 Years,Yes,36583,26,217,1
13607,Male,22,1,M,28,No,< 1 Year,Yes,48978,152,64,0
13608,Male,44,1,A,7,No,1-2 Year,Yes,42666,124,150,0
13609,Male,54,1,C,30,No,1-2 Year,Yes,2630,156,125,1
13610,Male,46,1,M,28,No,> 2 Years,Yes,26218,26,57,0
13611,Male,69,1,B,28,No,1-2 Year,Yes,53892,154,241,0
13612,Male,20,1,A,10,No,< 1 Year,Yes,30272,160,118,0
13613,Male,46,1,C,50,No,1-2 Year,Yes,31831,124,270,1
13614,Male,37,1,A,7,No,> 2 Years,Yes,50032,26,145,1
13615,Male,26,1,M,41,Yes,< 1 Year,No,45758,152,63,0
13616,Male,28,1,C,11,Yes,< 1 Year,No,19732,152,266,0
13617,Female,39,1,C,28,No,1-2 Year,Yes,52259,24,179,0
13618,Male,23,1,A,47,No,< 1 Year,Yes,38284,152,129,0
13619,Male,26,1,C,41,Yes,< 1 Year,No,44478,152,149,0
13620,Female,27,1,D,15,No,< 1 Year,Yes,34263,26,80,0
13621,Female,24,1,D,9,Yes,< 1 Year,No,38595,152,37,0
13622,Female,55,1,C,28,No,1-2 Year,Yes,48840,26,203,1
13623,Female,23,1,A,8,Yes,< 1 Year,No,30933,152,23,0
13624,Male,28,1,A,41,No,< 1 Year,Yes,26253,152,145,1
13625,Female,42,1,A,41,No,1-2 Year,No,32124,26,201,0
13626,Male,41,1,M,8,No,1-2 Year,Yes,2630,26,276,0
13627,Male,52,0,,8,No,1-2 Year,No,32607,124,229,0
13628,Male,57,1,B,47,No,1-2 Year,Yes,2630,124,61,1
13629,Male,38,1,M,28,No,1-2 Year,Yes,38565,13,191,1
13630,Male,45,0,,8,No,1-2 Year,Yes,25432,124,190,0
13631,Male,73,1,D,50,Yes,1-2 Year,No,29897,26,167,0
13632,Male,23,1,B,37,No,< 1 Year,Yes,34651,152,92,0
13633,Male,50,1,M,28,No,> 2 Years,Yes,27986,26,41,1
13634,Female,25,1,B,15,Yes,< 1 Year,No,30083,152,152,0
13635,Male,53,1,C,28,Yes,1-2 Year,No,29997,26,265,0
13636,Female,42,1,M,47,No,1-2 Year,Yes,25182,26,34,1
13637,Female,50,1,C,8,No,1-2 Year,Yes,24451,4,143,0
13638,Female,60,1,A,29,No,> 2 Years,Yes,41586,26,233,0
13639,Female,35,1,B,36,Yes,1-2 Year,No,35896,152,117,0
13640,Female,46,1,D,28,No,> 2 Years,Yes,40291,26,152,0
13641,Male,24,1,C,11,No,< 1 Year,Yes,2630,124,231,1
13642,Male,22,1,B,30,Yes,< 1 Year,No,26228,152,98,0
13643,Male,52,1,B,8,No,1-2 Year,No,37537,124,261,0
13644,Male,42,1,B,35,Yes,1-2 Year,No,21608,52,42,0
13645,Male,25,1,A,3,Yes,< 1 Year,No,35120,152,106,0
13646,Male,62,1,A,28,No,1-2 Year,Yes,57075,52,224,1
13647,Female,55,1,A,28,No,> 2 Years,Yes,33737,25,48,1
13648,Female,22,1,C,15,No,< 1 Year,Yes,25658,152,41,0
13649,Male,34,1,D,17,No,1-2 Year,Yes,55446,124,151,1
13650,Female,23,1,C,34,No,< 1 Year,No,30322,152,20,0
13651,Female,23,1,D,30,No,< 1 Year,No,2630,157,23,1
13652,Male,61,1,M,28,No,> 2 Years,Yes,84055,26,147,0
13653,Female,36,1,D,39,No,1-2 Year,Yes,27535,124,164,1
13654,Female,44,1,C,28,No,1-2 Year,Yes,41589,124,146,0
13655,Male,70,1,C,41,Yes,1-2 Year,No,2630,26,173,0
13656,Male,62,1,A,3,No,1-2 Year,Yes,2630,26,123,0
13657,Male,62,1,D,50,Yes,1-2 Year,Yes,2630,26,145,0
13658,Female,41,1,C,47,No,1-2 Year,Yes,36052,124,158,1
13659,Female,41,1,B,41,No,> 2 Years,Yes,46360,124,235,1
13660,Female,25,1,B,36,Yes,< 1 Year,No,2630,152,174,0
13661,Male,21,1,C,15,No,< 1 Year,Yes,2630,160,277,0
13662,Male,24,1,D,2,No,< 1 Year,Yes,38390,152,296,1
13663,Male,42,1,M,28,No,1-2 Year,Yes,43684,124,131,0
13664,Male,61,1,A,28,No,1-2 Year,Yes,39556,26,204,1
13665,Male,43,1,A,15,Yes,1-2 Year,No,22815,26,59,0
13666,Male,45,1,D,28,No,1-2 Year,Yes,42891,26,266,0
13667,Male,52,1,B,41,Yes,1-2 Year,No,2630,156,17,0
13668,Male,28,1,A,28,No,< 1 Year,Yes,39063,152,275,0
13669,Male,49,1,D,28,Yes,1-2 Year,No,41622,122,278,0
13670,Female,56,1,D,28,No,1-2 Year,Yes,39877,26,204,1
13671,Female,24,1,C,10,No,< 1 Year,No,30208,152,98,0
13672,Male,30,1,A,41,Yes,< 1 Year,No,26896,152,36,0
13673,Female,23,1,A,41,Yes,< 1 Year,No,41854,152,249,0
13674,Male,24,1,B,15,Yes,< 1 Year,No,42255,152,247,0
13675,Female,38,1,D,50,No,1-2 Year,Yes,34645,26,49,1
13676,Female,45,1,C,18,No,> 2 Years,Yes,34396,26,146,1
13677,Male,25,0,,37,No,< 1 Year,Yes,2630,152,127,0
13678,Male,60,1,M,28,No,> 2 Years,Yes,43702,124,128,0
13679,Male,57,1,D,28,No,1-2 Year,Yes,74536,26,143,0
13680,Female,36,1,M,11,No,1-2 Year,Yes,2630,26,268,1
13681,Male,51,1,A,28,No,1-2 Year,Yes,27171,26,57,0
13682,Male,42,1,C,28,No,1-2 Year,Yes,41192,26,264,1
13683,Male,40,1,M,28,Yes,1-2 Year,No,37186,124,56,0
13684,Male,77,1,M,27,Yes,1-2 Year,Yes,31873,26,209,0
13685,Male,39,1,B,38,Yes,1-2 Year,No,28660,26,166,0
13686,Male,22,1,D,15,Yes,< 1 Year,No,25162,152,109,0
13687,Female,50,1,D,15,No,1-2 Year,Yes,30273,124,195,0
13688,Male,45,1,A,28,No,1-2 Year,Yes,92185,124,183,1
13689,Male,45,1,M,29,No,1-2 Year,Yes,40341,30,134,1
13690,Female,23,1,B,27,No,< 1 Year,Yes,2630,152,282,0
13691,Female,68,1,C,20,No,1-2 Year,Yes,2630,26,233,0
13692,Male,40,1,A,4,No,1-2 Year,Yes,30906,26,41,0
13693,Female,38,1,A,39,Yes,1-2 Year,Yes,20600,26,148,0
13694,Female,22,1,B,30,Yes,< 1 Year,No,27704,152,271,0
13695,Male,59,1,A,28,No,1-2 Year,Yes,55984,124,192,0
13696,Male,35,1,M,8,No,1-2 Year,Yes,36840,156,210,1
13697,Female,25,0,,32,No,< 1 Year,No,25359,152,160,0
13698,Male,23,1,A,6,No,< 1 Year,No,2630,152,161,0
13699,Male,33,1,B,28,No,< 1 Year,Yes,38264,26,181,1
13700,Female,25,1,M,36,No,< 1 Year,Yes,31398,152,150,1
13701,Female,47,1,B,41,No,1-2 Year,Yes,35439,124,135,0
13702,Male,34,1,A,0,No,> 2 Years,Yes,2630,12,87,1
13703,Male,58,1,D,50,No,1-2 Year,Yes,2630,163,108,0
13704,Female,44,1,B,38,Yes,1-2 Year,No,42474,124,183,0
13705,Female,38,1,C,28,Yes,1-2 Year,No,2630,156,184,0
13706,Female,47,1,A,8,No,1-2 Year,Yes,34594,124,285,1
13707,Male,45,1,B,33,No,1-2 Year,Yes,46870,124,206,0
13708,Male,53,1,A,28,No,> 2 Years,Yes,44339,13,119,0
13709,Male,32,1,A,28,No,< 1 Year,Yes,32822,124,221,1
13710,Male,55,1,D,29,No,> 2 Years,Yes,2630,157,202,0
13711,Male,21,1,A,11,Yes,< 1 Year,No,2630,160,191,0
13712,Female,27,1,C,6,No,< 1 Year,Yes,54187,152,75,0
13713,Male,29,1,C,30,No,< 1 Year,Yes,28623,124,130,0
13714,Male,55,1,D,28,No,1-2 Year,Yes,74712,124,299,1
13715,Male,22,1,A,29,Yes,< 1 Year,No,65510,160,255,0
13716,Female,21,1,M,47,No,< 1 Year,Yes,23794,152,69,0
13717,Male,24,1,B,28,No,< 1 Year,Yes,2630,160,188,0
13718,Female,56,1,B,28,Yes,1-2 Year,No,44833,26,90,0
13719,Male,50,1,M,28,Yes,1-2 Year,No,34446,124,149,0
13720,Female,66,1,D,18,No,1-2 Year,Yes,2630,131,261,0
13721,Male,28,1,D,30,Yes,< 1 Year,No,16664,152,42,0
13722,Female,34,1,B,3,Yes,1-2 Year,No,26232,26,222,0
13723,Male,31,1,A,28,No,< 1 Year,Yes,47920,124,218,0
13724,Female,32,1,M,28,Yes,< 1 Year,No,25491,152,116,0
13725,Female,47,1,B,28,No,1-2 Year,No,34764,26,165,0
13726,Male,37,1,C,28,No,1-2 Year,No,30020,26,238,0
13727,Male,34,1,A,46,No,1-2 Year,Yes,2630,124,213,1
13728,Female,30,1,M,15,Yes,< 1 Year,No,28166,152,297,0
13729,Female,29,1,M,41,Yes,< 1 Year,No,36550,152,228,0
13730,Male,23,1,C,45,Yes,< 1 Year,No,25432,152,152,0
13731,Female,43,1,B,8,No,1-2 Year,Yes,49222,124,125,0
13732,Female,44,1,A,28,No,1-2 Year,Yes,58094,124,273,0
13733,Female,44,1,C,28,No,1-2 Year,Yes,27649,26,32,0
13734,Male,24,1,A,28,No,< 1 Year,Yes,2630,157,119,0
13735,Male,40,1,D,35,No,1-2 Year,Yes,2630,124,135,0
13736,Male,37,1,B,50,No,1-2 Year,Yes,36383,124,270,1
13737,Female,28,1,M,28,Yes,< 1 Year,No,39475,152,182,0
13738,Female,53,1,M,43,Yes,1-2 Year,Yes,27776,124,233,0
13739,Male,41,1,A,19,No,1-2 Year,Yes,34309,124,299,0
13740,Male,62,1,M,29,No,> 2 Years,Yes,40834,26,223,1
13741,Male,53,1,M,28,No,1-2 Year,Yes,27997,26,132,1
13742,Female,24,1,B,3,No,< 1 Year,Yes,2630,160,130,1
13743,Male,22,1,A,8,No,< 1 Year,Yes,33655,152,207,0
13744,Male,64,1,A,35,No,1-2 Year,No,40174,124,296,0
13745,Male,39,1,B,50,No,1-2 Year,Yes,2630,156,70,1
13746,Female,25,1,A,9,Yes,< 1 Year,No,26022,152,243,0
13747,Female,28,1,D,28,No,< 1 Year,Yes,24968,154,246,1
13748,Female,56,1,M,46,No,1-2 Year,Yes,77845,26,241,1
13749,Male,56,1,D,8,No,1-2 Year,Yes,35920,124,174,1
13750,Female,40,1,A,0,No,1-2 Year,Yes,2630,13,278,0
13751,Male,45,1,D,42,No,1-2 Year,No,2630,124,178,0
13752,Male,23,1,D,8,No,< 1 Year,Yes,33978,160,82,0
13753,Male,24,1,B,8,No,< 1 Year,Yes,33002,152,252,1
13754,Female,22,1,B,28,No,1-2 Year,Yes,2630,158,64,0
13755,Male,51,1,M,36,No,1-2 Year,Yes,51727,26,230,1
13756,Female,22,1,M,47,No,< 1 Year,Yes,23470,152,240,1
13757,Female,21,1,D,37,No,< 1 Year,Yes,27632,160,48,0
13758,Male,42,1,M,28,No,1-2 Year,No,41788,124,208,0
13759,Female,24,1,A,28,Yes,< 1 Year,No,47999,152,150,0
13760,Male,51,1,A,11,No,1-2 Year,Yes,36408,26,73,0
13761,Male,34,1,M,47,No,1-2 Year,Yes,2630,124,255,1
13762,Female,72,1,B,28,No,1-2 Year,Yes,24425,124,181,0
13763,Male,47,1,M,29,Yes,1-2 Year,No,35183,124,30,0
13764,Female,29,1,D,28,Yes,1-2 Year,No,42338,124,113,0
13765,Male,67,1,C,14,Yes,1-2 Year,No,32808,26,208,0
13766,Female,62,1,B,48,No,1-2 Year,No,2630,26,273,0
13767,Female,20,1,B,13,Yes,< 1 Year,No,28302,160,127,0
13768,Male,22,1,A,15,No,< 1 Year,Yes,33130,160,134,0
13769,Male,52,1,M,39,No,1-2 Year,Yes,33610,26,288,0
13770,Male,25,1,D,36,No,< 1 Year,Yes,40517,152,243,0
13771,Male,45,1,M,28,No,1-2 Year,Yes,2630,124,20,1
13772,Male,62,1,M,8,Yes,1-2 Year,No,36793,7,239,0
13773,Female,48,1,B,28,No,1-2 Year,Yes,42050,26,94,1
13774,Male,51,1,C,41,No,1-2 Year,Yes,31503,163,94,1
13775,Female,35,1,M,28,No,1-2 Year,Yes,42960,157,136,0
13776,Female,25,1,M,36,Yes,< 1 Year,No,48900,152,75,0
13777,Male,41,1,A,8,No,1-2 Year,Yes,45652,26,167,0
13778,Male,48,1,M,7,No,1-2 Year,No,29344,124,38,0
13779,Male,24,1,C,3,Yes,< 1 Year,No,29650,152,219,0
13780,Female,25,1,B,8,Yes,< 1 Year,No,30526,152,262,0
13781,Male,47,1,B,8,Yes,1-2 Year,No,24170,7,62,0
13782,Female,43,1,C,28,No,1-2 Year,Yes,32355,26,296,1
13783,Female,80,1,A,19,No,> 2 Years,Yes,2630,124,93,1
13784,Female,46,1,M,29,No,1-2 Year,Yes,2630,157,251,1
13785,Male,67,1,C,28,No,1-2 Year,Yes,42357,26,31,1
13786,Male,46,1,M,28,No,1-2 Year,Yes,2630,124,280,0
13787,Female,22,1,B,29,Yes,< 1 Year,No,43358,152,124,0
13788,Male,80,1,M,15,Yes,1-2 Year,No,40381,14,297,0
13789,Female,25,1,C,21,Yes,< 1 Year,No,25504,152,57,0
13790,Male,34,1,D,46,No,1-2 Year,Yes,31976,122,84,1
13791,Female,38,1,A,7,No,1-2 Year,No,34779,156,35,0
13792,Female,66,1,D,8,Yes,1-2 Year,No,49534,29,57,0
13793,Female,20,1,D,8,Yes,< 1 Year,No,36071,160,170,0
13794,Female,40,1,D,28,No,> 2 Years,Yes,49539,124,265,1
13795,Female,40,1,D,28,No,1-2 Year,Yes,52938,124,197,0
13796,Female,69,1,A,8,Yes,1-2 Year,No,32752,124,282,0
13797,Female,22,1,A,17,No,< 1 Year,Yes,31780,152,39,0
13798,Male,31,1,C,11,No,< 1 Year,Yes,22344,152,67,0
13799,Male,22,0,,8,Yes,< 1 Year,No,51844,152,144,0
13800,Female,51,1,A,28,No,> 2 Years,Yes,47791,26,209,1
13801,Male,58,1,C,46,Yes,1-2 Year,No,20272,26,85,0
13802,Female,43,1,B,28,No,1-2 Year,Yes,30209,124,218,1
13803,Male,32,1,B,26,No,< 1 Year,Yes,19973,154,98,1
13804,Male,42,1,B,45,No,1-2 Year,Yes,31842,124,115,0
13805,Male,24,1,B,41,Yes,< 1 Year,No,26742,152,199,0
13806,Female,55,1,C,8,No,1-2 Year,Yes,39910,124,127,0
13807,Male,50,1,M,45,No,1-2 Year,Yes,31037,156,98,1
13808,Male,47,1,B,28,No,> 2 Years,Yes,37289,26,205,1
13809,Female,20,1,B,28,No,1-2 Year,Yes,29153,26,15,0
13810,Female,23,1,M,8,Yes,< 1 Year,No,34605,151,17,0
13811,Female,20,1,C,45,No,< 1 Year,Yes,32132,160,39,0
13812,Female,54,1,A,45,Yes,1-2 Year,No,27256,152,164,0
13813,Female,24,1,B,3,No,< 1 Year,Yes,26631,152,195,1
13814,Male,28,1,D,3,No,< 1 Year,No,38095,152,74,0
13815,Female,48,1,D,28,No,1-2 Year,Yes,27693,26,38,1
13816,Female,22,1,B,17,Yes,< 1 Year,No,34045,152,194,0
13817,Female,25,1,C,28,Yes,< 1 Year,Yes,32860,152,266,0
13818,Male,50,1,A,28,No,1-2 Year,Yes,40404,124,44,1
13819,Female,24,1,B,29,No,< 1 Year,Yes,23956,152,243,1
13820,Male,40,1,M,28,No,1-2 Year,Yes,34361,124,180,1
13821,Male,21,1,B,41,No,1-2 Year,Yes,28699,155,288,1
13822,Male,44,1,D,41,No,1-2 Year,Yes,38851,26,209,1
13823,Male,55,1,D,43,No,1-2 Year,Yes,33005,157,244,1
13824,Female,21,1,M,15,Yes,< 1 Year,No,43121,152,81,0
13825,Female,25,1,A,14,Yes,< 1 Year,No,29880,152,28,0
13826,Male,62,1,M,28,No,1-2 Year,Yes,37514,124,100,1
13827,Male,37,1,C,6,Yes,1-2 Year,No,2630,160,133,0
13828,Female,66,1,B,33,Yes,1-2 Year,No,33884,124,299,0
13829,Male,44,1,A,50,No,1-2 Year,Yes,22223,154,21,1
13830,Male,25,1,C,47,No,< 1 Year,Yes,32305,152,217,1
13831,Male,23,1,A,35,No,< 1 Year,Yes,35906,152,146,0
13832,Male,40,1,M,17,No,1-2 Year,Yes,27769,157,190,0
13833,Female,27,1,C,28,Yes,< 1 Year,No,38036,152,83,0
13834,Female,43,1,D,28,No,1-2 Year,Yes,46782,124,294,0
13835,Male,42,1,D,28,No,1-2 Year,Yes,48547,26,232,0
13836,Female,21,1,A,22,No,< 1 Year,Yes,29579,160,158,0
13837,Male,69,1,M,27,Yes,1-2 Year,Yes,26785,124,202,0
13838,Female,35,1,B,28,No,1-2 Year,Yes,34956,124,107,0
13839,Male,35,1,A,28,Yes,1-2 Year,No,26997,13,217,0
13840,Female,21,1,D,13,No,< 1 Year,Yes,28619,160,101,0
13841,Male,55,1,A,28,No,1-2 Year,Yes,43019,124,224,1
13842,Female,52,1,B,29,Yes,1-2 Year,No,24615,124,205,0
13843,Male,37,0,,8,No,1-2 Year,Yes,60356,124,93,1
13844,Female,68,1,A,45,No,1-2 Year,Yes,40652,26,280,1
13845,Male,21,1,C,36,No,< 1 Year,Yes,33811,160,172,0
13846,Male,72,1,M,15,Yes,1-2 Year,No,41419,14,45,0
13847,Female,36,1,M,28,No,1-2 Year,Yes,59305,124,50,0
13848,Male,43,1,M,28,No,1-2 Year,No,31571,124,76,0
13849,Female,66,1,B,50,No,1-2 Year,No,2630,8,115,0
13850,Female,24,1,C,33,Yes,< 1 Year,No,25740,152,107,0
13851,Male,32,1,M,18,No,1-2 Year,Yes,23388,124,121,1
13852,Male,25,1,M,41,Yes,< 1 Year,No,24847,152,228,0
13853,Male,21,1,A,47,No,< 1 Year,Yes,39195,163,214,0
13854,Female,50,1,B,28,No,1-2 Year,Yes,28887,124,125,0
13855,Female,56,1,A,29,Yes,1-2 Year,No,2630,152,290,0
13856,Female,33,1,B,49,No,< 1 Year,Yes,2630,26,188,0
13857,Male,51,1,M,28,No,1-2 Year,Yes,29382,26,116,1
13858,Female,30,1,C,28,No,< 1 Year,Yes,23301,152,286,0
13859,Male,24,1,C,28,No,< 1 Year,Yes,66217,122,21,1
13860,Female,28,1,D,28,No,< 1 Year,Yes,51406,152,38,0
13861,Male,57,1,A,28,No,> 2 Years,Yes,48262,26,78,1
13862,Male,67,1,B,30,No,1-2 Year,Yes,26399,124,60,0
13863,Male,22,1,M,2,No,< 1 Year,Yes,35263,152,194,0
13864,Male,44,1,A,6,No,1-2 Year,Yes,21976,124,78,1
13865,Male,57,1,D,8,No,1-2 Year,Yes,32547,30,135,0
13866,Male,24,1,M,3,Yes,< 1 Year,No,23240,160,232,0
13867,Male,21,1,B,18,No,< 1 Year,Yes,2630,160,142,1
13868,Female,55,1,M,28,No,1-2 Year,Yes,2630,157,186,0
13869,Male,45,1,D,8,No,1-2 Year,Yes,36166,26,165,1
13870,Male,43,1,M,8,No,1-2 Year,Yes,36646,25,13,0
13871,Male,25,1,A,28,Yes,1-2 Year,No,33203,122,220,0
13872,Male,47,1,M,41,No,1-2 Year,Yes,28208,124,292,1
13873,Female,45,1,M,28,No,1-2 Year,Yes,27640,45,244,1
13874,Male,21,1,M,33,No,< 1 Year,Yes,34548,152,190,0
13875,Male,57,1,B,18,No,1-2 Year,Yes,2630,157,104,1
13876,Female,21,1,A,15,No,< 1 Year,Yes,26913,152,42,0
13877,Female,23,1,M,15,Yes,< 1 Year,No,26756,152,190,0
13878,Male,25,0,,28,Yes,< 1 Year,No,32952,152,248,0
13879,Female,24,1,C,12,No,< 1 Year,Yes,27875,152,87,0
13880,Female,42,1,M,28,No,1-2 Year,Yes,45670,124,245,1
13881,Female,57,1,M,28,No,1-2 Year,Yes,45037,25,86,1
13882,Male,71,1,D,30,No,> 2 Years,Yes,2630,140,59,1
13883,Male,53,1,B,28,No,1-2 Year,Yes,33679,124,48,0
13884,Male,23,1,A,47,No,< 1 Year,Yes,31382,152,87,0
13885,Female,22,0,,13,Yes,< 1 Year,No,40513,152,229,0
13886,Male,34,1,D,39,No,1-2 Year,Yes,30551,124,163,1
13887,Female,75,1,M,28,Yes,1-2 Year,No,51274,122,140,0
13888,Male,62,1,M,35,Yes,1-2 Year,No,2630,124,74,0
13889,Male,55,1,C,28,Yes,1-2 Year,No,44229,124,281,0
13890,Male,36,1,C,12,No,1-2 Year,Yes,2630,157,179,1
13891,Female,64,0,,28,No,1-2 Year,Yes,54847,26,117,1
13892,Male,30,1,B,15,Yes,< 1 Year,No,36781,152,52,0
13893,Male,31,1,D,28,No,< 1 Year,Yes,24798,122,79,0
13894,Male,41,1,A,15,No,1-2 Year,Yes,2630,14,113,0
13895,Female,30,1,D,46,No,1-2 Year,Yes,2630,156,223,1
13896,Female,30,1,M,3,Yes,< 1 Year,No,33415,152,142,0
13897,Female,44,1,C,28,No,1-2 Year,Yes,71309,26,248,0
13898,Male,53,1,D,28,No,1-2 Year,No,44131,124,101,0
13899,Female,27,1,A,29,Yes,< 1 Year,No,2630,152,227,0
13900,Female,22,1,M,3,No,< 1 Year,No,34771,152,214,0
13901,Male,45,1,A,8,No,1-2 Year,Yes,2630,26,276,0
13902,Male,58,1,A,8,Yes,1-2 Year,No,55209,152,89,0
13903,Female,21,1,A,12,Yes,< 1 Year,No,29147,160,46,0
13904,Male,50,0,,28,No,1-2 Year,Yes,68905,26,253,1
13905,Male,30,1,C,28,No,1-2 Year,No,29452,154,39,1
13906,Male,29,1,M,8,No,< 1 Year,Yes,2630,156,249,0
13907,Male,57,0,,28,Yes,1-2 Year,No,35309,124,58,0
13908,Female,22,1,D,8,Yes,< 1 Year,No,26183,152,285,0
